img,label,category
https://asset3.wheelmap.org/system/uploads/photo/000/087/819/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/088/234/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/088/235/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/105/410/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/105/411/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/108/224/gallery_ipad_retina.jpg,1,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/108/225/gallery_ipad_retina.jpg,1,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/039/465/gallery_ipad_retina.jpg,1,theater
https://asset3.wheelmap.org/system/uploads/photo/000/039/466/gallery_ipad_retina.jpg,1,theater
https://asset1.wheelmap.org/system/uploads/photo/000/043/001/gallery_ipad_retina.jpg,1,theater
https://asset2.wheelmap.org/system/uploads/photo/000/043/002/gallery_ipad_retina.jpg,1,theater
https://asset2.wheelmap.org/system/uploads/photo/000/105/430/gallery_ipad_retina.jpg,1,hotel
https://asset0.wheelmap.org/system/uploads/photo/000/105/431/gallery_ipad_retina.jpg,1,hotel
https://asset0.wheelmap.org/system/uploads/photo/000/108/327/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/108/328/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/122/533/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/122/534/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/028/116/gallery_ipad_retina.jpg,1,barber
https://asset3.wheelmap.org/system/uploads/photo/000/028/117/gallery_ipad_retina.jpg,1,barber
https://asset1.wheelmap.org/system/uploads/photo/000/035/637/gallery_ipad_retina.jpg,1,barber
https://asset2.wheelmap.org/system/uploads/photo/000/035/638/gallery_ipad_retina.jpg,1,barber
https://asset3.wheelmap.org/system/uploads/photo/000/116/253/gallery_ipad_retina.jpg,1,barber
https://asset3.wheelmap.org/system/uploads/photo/000/116/254/gallery_ipad_retina.jpg,1,barber
https://asset3.wheelmap.org/system/uploads/photo/000/122/516/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/122/517/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/097/703/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/097/704/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/107/616/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/107/617/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/121/598/gallery_ipad_retina.jpg,1,hotel
https://asset0.wheelmap.org/system/uploads/photo/000/121/599/gallery_ipad_retina.jpg,1,hotel
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4738052461/uOgioOt-Izecb8AowtfrI0vFtXXbj_RrV2qCtfpvw3A.jpeg?fitw=1200&fith=1200,1,medical_store
https://asset3.wheelmap.org/system/uploads/photo/000/107/610/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/107/611/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/122/542/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/122/543/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/107/231/gallery_ipad_retina.jpg,1,hotel
https://asset0.wheelmap.org/system/uploads/photo/000/107/232/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/105/426/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/105/427/gallery_ipad_retina.jpg,1,hotel
https://accessibility-cloud.freetls.fastly.net/images/scale/place/3826810674/T30tgt2VRv8de6Z5rKmj9AR8drw8qr-WvSpIScspDBQ.jpeg?fitw=1200&fith=1200,1,hotel
https://accessibility-cloud.freetls.fastly.net/images/scale/place/-11687794/pQx7WcX4q_MFto_sW2idgNW4PNr4MrcUaPM2XGLFtzR.jpeg?fitw=1200&fith=1200,1,communitycentre
https://asset1.wheelmap.org/system/uploads/photo/000/115/823/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/115/824/gallery_ipad_retina.jpg,1,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/114/727/gallery_ipad_retina.jpg,0,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/114/728/gallery_ipad_retina.jpg,0,hotel
https://accessibility-cloud.freetls.fastly.net/images/scale/place/5248856833/iR2nA8dQhZAN7xSzzTz60DlerKTU4LYtl_uuBLco9F2.jpeg?fitw=1200&fith=1200,1,bread
https://asset0.wheelmap.org/system/uploads/photo/000/107/235/gallery_ipad_retina.jpg,0,coffee
https://asset3.wheelmap.org/system/uploads/photo/000/107/236/gallery_ipad_retina.jpg,0,coffee
https://asset1.wheelmap.org/system/uploads/photo/000/055/566/gallery_ipad_retina.jpg,1,coffee
https://asset1.wheelmap.org/system/uploads/photo/000/074/930/gallery_ipad_retina.jpg,0,restaurant
https://accessibility-cloud.freetls.fastly.net/images/scale/place/5225882637/Fu5qiUGgLJnbLD3-HRR-sLQQ6CTShvhQFo0B6fmGTF1.jpeg?fitw=1200&fith=1200,0,doctor
https://accessibility-cloud.freetls.fastly.net/images/scale/place/315803527/LW2H33nBkP6vAAIFpOrPyQ_WBjAFztWjHtRgi6hB5nc.jpeg?fitw=1200&fith=1200,0,pharmacy
https://asset3.wheelmap.org/system/uploads/photo/000/055/539/gallery_ipad_retina.jpg,1,pub
https://asset3.wheelmap.org/system/uploads/photo/000/055/543/gallery_ipad_retina.jpg,1,court
https://asset1.wheelmap.org/system/uploads/photo/000/055/533/gallery_ipad_retina.jpg,1,bank
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/J3483DlAZqPqcc2R6CTnIT4mb_TiQiiKr4xWR-uoHse.jpeg?fitw=1200&fith=1200,1,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/e2fJSYbnGnDaKG_wfRgLxHFtC0DaybhXH56xIMIXMSS.jpeg?fitw=1200&fith=1200,1,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/tFLnMLf8gDdV9imhB4n49hh9Fl07cscT-hGRzgusRcP.jpeg?fitw=1200&fith=1200,1,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/IWVsatzF6PmjP1Z7GoPO7Bvye8Y03kUSR_fkDeimUSy.jpeg?fitw=1200&fith=1200,1,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/yxb1mu3I5wuZdPv2RAdGc0MgXbcedxouOj-aflEPj8B.jpeg?fitw=1200&fith=1200,1,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4161775091/oOKGtDdnu1Mlpy22ZaPPQwD4P3DQ6IwEmUoNO0s9mrU.jpeg?fitw=1200&fith=1200,1,coffee
https://asset1.wheelmap.org/system/uploads/photo/000/055/504/gallery_ipad_retina.jpg,0,bread
https://asset1.wheelmap.org/system/uploads/photo/000/008/201/gallery_ipad_retina.jpg,0,fastfood
https://asset1.wheelmap.org/system/uploads/photo/000/055/503/gallery_ipad_retina.jpg,0,travel_agency
https://asset2.wheelmap.org/system/uploads/photo/000/055/528/gallery_ipad_retina.jpg,1,fastfood
https://asset2.wheelmap.org/system/uploads/photo/000/008/202/gallery_ipad_retina.jpg,0,computers
https://asset1.wheelmap.org/system/uploads/photo/000/055/542/gallery_ipad_retina.jpg,1,supermarket
https://accessibility-cloud.freetls.fastly.net/images/scale/place/1519970067/TQPHyKpY161BUhKR3PCxvp3SC2Wjf8Cb7ql63L3VPW2.jpeg?fitw=1200&fith=1200,0,computers
https://accessibility-cloud.freetls.fastly.net/images/scale/place/1519970069/bQ4Hs5s2BW9S-lRaueV21mf43rP_vaQJ6W5w_j7n-ng.jpeg?fitw=1200&fith=1200,0,barber
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4424226992/QOUvoG2hDsC8I3JtGLbHnb23t6WnknBCbCKQigbjJSU.jpeg?fitw=1200&fith=1200,0,flowers
https://accessibility-cloud.freetls.fastly.net/images/scale/place/5983438188/RP1NAYPa-lvd20Oc-2Qm7j0nQrYP7_CYnICIsUSvXKG.jpeg?fitw=1200&fith=1200,0,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4375919424/OAu_U3X7uk_9wNDtC7Yq6W5ZCcF5xhkkT67wlu1e_UE.jpeg?fitw=1200&fith=1200,1,fastfood
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4375904805/9o0ivkJmaXFiZF5O1yS4Ih1dXDH0Df_n-Ll1k3RJERC.jpeg?fitw=1200&fith=1200,0,driving_school
https://accessibility-cloud.freetls.fastly.net/images/scale/place/359754357/K7wBdplvNPdeM0QV3aOgsJOTgtKWbQUH53HhYcwDp-4.jpeg?fitw=1200&fith=1200,0,pub
https://asset2.wheelmap.org/system/uploads/photo/000/117/284/gallery_ipad_retina.jpg,0,convenience_store
https://asset0.wheelmap.org/system/uploads/photo/000/117/285/gallery_ipad_retina.jpg,0,convenience_store
https://asset3.wheelmap.org/system/uploads/photo/000/117/286/gallery_ipad_retina.jpg,0,convenience_store
https://asset1.wheelmap.org/system/uploads/photo/000/117/287/gallery_ipad_retina.jpg,0,convenience_store
https://asset1.wheelmap.org/system/uploads/photo/000/120/205/gallery_ipad_retina.jpg,1,supermarket
https://asset2.wheelmap.org/system/uploads/photo/000/120/206/gallery_ipad_retina.jpg,1,supermarket
https://asset3.wheelmap.org/system/uploads/photo/000/004/772/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/004/773/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/005/209/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/005/210/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/006/130/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/006/131/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/119/409/gallery_ipad_retina.jpg,1,fastfood
https://asset2.wheelmap.org/system/uploads/photo/000/119/410/gallery_ipad_retina.jpg,1,fastfood
https://asset0.wheelmap.org/system/uploads/photo/000/058/761/gallery_ipad_retina.jpg,1,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/058/762/gallery_ipad_retina.jpg,1,fastfood
https://asset1.wheelmap.org/system/uploads/photo/000/058/763/gallery_ipad_retina.jpg,1,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/024/573/gallery_ipad_retina.jpg,1,convenience_store
https://asset0.wheelmap.org/system/uploads/photo/000/059/048/gallery_ipad_retina.jpg,0,sports_center
https://asset3.wheelmap.org/system/uploads/photo/000/038/522/gallery_ipad_retina.jpg,1,barber
https://asset1.wheelmap.org/system/uploads/photo/000/038/523/gallery_ipad_retina.jpg,1,barber
https://asset1.wheelmap.org/system/uploads/photo/000/038/645/gallery_ipad_retina.jpg,1,barber
https://asset2.wheelmap.org/system/uploads/photo/000/038/646/gallery_ipad_retina.jpg,1,barber
https://asset1.wheelmap.org/system/uploads/photo/000/045/561/gallery_ipad_retina.jpg,1,barber
https://asset2.wheelmap.org/system/uploads/photo/000/045/562/gallery_ipad_retina.jpg,1,barber
https://asset0.wheelmap.org/system/uploads/photo/000/059/050/gallery_ipad_retina.jpg,1,flowers
https://asset3.wheelmap.org/system/uploads/photo/000/059/047/gallery_ipad_retina.jpg,1,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/007/664/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/007/665/gallery_ipad_retina.jpg,1,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/007/666/gallery_ipad_retina.jpg,1,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/007/667/gallery_ipad_retina.jpg,1,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/125/805/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/125/806/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/125/807/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/125/808/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/125/809/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/078/459/gallery_ipad_retina.jpg,0,coffee
https://asset2.wheelmap.org/system/uploads/photo/000/037/786/gallery_ipad_retina.jpg,1,coffee
https://asset0.wheelmap.org/system/uploads/photo/000/037/787/gallery_ipad_retina.jpg,1,coffee
https://asset3.wheelmap.org/system/uploads/photo/000/037/820/gallery_ipad_retina.jpg,1,coffee
https://asset1.wheelmap.org/system/uploads/photo/000/037/821/gallery_ipad_retina.jpg,1,coffee
https://asset0.wheelmap.org/system/uploads/photo/000/037/794/gallery_ipad_retina.jpg,0,coffee
https://asset2.wheelmap.org/system/uploads/photo/000/037/795/gallery_ipad_retina.jpg,0,coffee
https://asset0.wheelmap.org/system/uploads/photo/000/037/818/gallery_ipad_retina.jpg,0,coffee
https://asset2.wheelmap.org/system/uploads/photo/000/037/819/gallery_ipad_retina.jpg,0,coffee
https://accessibility-cloud.freetls.fastly.net/images/scale/place/270660704/92izjB_GUkgemH0btpCbVox3fn_-eYTaF0Cl89L_QPu.jpeg?fitw=1200&fith=1200,1,flowers
https://accessibility-cloud.freetls.fastly.net/images/scale/place/270660704/xuKFAfk3IfzvgE3QzAC531-LmH425FMLlxWC-mvVDHi.jpeg?fitw=1200&fith=1200,1,flowers
https://accessibility-cloud.freetls.fastly.net/images/scale/place/5820609155/_uupH7rACCPDCR-vGxGv1c8hnlaCW3mRntUmml6_Umy.jpeg?fitw=1200&fith=1200,1,flowers
https://accessibility-cloud.freetls.fastly.net/images/scale/place/2288127751/_aON7KTkelBPz9Oj6CyySm7hJztsdqKF_n4YuwMBbvd.jpeg?fitw=1200&fith=1200,0,pharmacy
https://accessibility-cloud.freetls.fastly.net/images/scale/place/2288127751/d1BGWc9fNN796gx5bIZCRVehqubL8pj5tNu2U1CfC5f.jpeg?fitw=1200&fith=1200,0,pharmacy
https://accessibility-cloud.freetls.fastly.net/images/scale/place/250195921/uZwu-mqHGkQ4VQan0SXoDf-GHRF05aCAT0sMdWsUw0m.jpeg?fitw=1200&fith=1200,1,pharmacy
https://asset1.wheelmap.org/system/uploads/photo/000/139/306/gallery_ipad_retina.jpg,1,college
https://asset3.wheelmap.org/system/uploads/photo/000/139/307/gallery_ipad_retina.jpg,1,college
https://asset0.wheelmap.org/system/uploads/photo/000/139/308/gallery_ipad_retina.jpg,1,college
https://asset2.wheelmap.org/system/uploads/photo/000/139/309/gallery_ipad_retina.jpg,1,college
https://asset0.wheelmap.org/system/uploads/photo/000/139/317/gallery_ipad_retina.jpg,1,college
https://asset3.wheelmap.org/system/uploads/photo/000/139/101/gallery_ipad_retina.jpg,1,court
https://asset0.wheelmap.org/system/uploads/photo/000/139/102/gallery_ipad_retina.jpg,1,court
https://accessibility-cloud.freetls.fastly.net/images/scale/place/2288127747/Rj4kT05B3WXJirKQMnzEEw1eSbpLR_5fBD3Ult_pN4g.jpeg?fitw=1200&fith=1200,0,fastfood
https://asset0.wheelmap.org/system/uploads/photo/000/103/887/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/103/888/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/030/210/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/030/211/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/037/771/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/037/772/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/048/756/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/048/757/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/037/770/gallery_ipad_retina.jpg,0,theater
https://asset3.wheelmap.org/system/uploads/photo/000/042/379/gallery_ipad_retina.jpg,0,theater
https://asset0.wheelmap.org/system/uploads/photo/000/042/380/gallery_ipad_retina.jpg,0,theater
https://asset3.wheelmap.org/system/uploads/photo/000/048/713/gallery_ipad_retina.jpg,0,theater
https://asset3.wheelmap.org/system/uploads/photo/000/048/714/gallery_ipad_retina.jpg,0,theater
https://asset1.wheelmap.org/system/uploads/photo/000/105/408/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/105/409/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/032/266/gallery_ipad_retina.jpg,1,flowers
https://asset0.wheelmap.org/system/uploads/photo/000/032/267/gallery_ipad_retina.jpg,1,flowers
https://asset3.wheelmap.org/system/uploads/photo/000/114/729/gallery_ipad_retina.jpg,1,flowers
https://asset1.wheelmap.org/system/uploads/photo/000/114/730/gallery_ipad_retina.jpg,1,flowers
https://asset3.wheelmap.org/system/uploads/photo/000/025/704/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/025/705/gallery_ipad_retina.jpg,1,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/105/418/gallery_ipad_retina.jpg,0,hotel
https://asset0.wheelmap.org/system/uploads/photo/000/105/419/gallery_ipad_retina.jpg,0,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/129/265/gallery_ipad_retina.jpg,0,beautysalon
https://asset1.wheelmap.org/system/uploads/photo/000/129/266/gallery_ipad_retina.jpg,0,beautysalon
https://asset1.wheelmap.org/system/uploads/photo/000/129/544/gallery_ipad_retina.jpg,0,coffee
https://asset3.wheelmap.org/system/uploads/photo/000/129/545/gallery_ipad_retina.jpg,0,coffee
https://asset1.wheelmap.org/system/uploads/photo/000/129/526/gallery_ipad_retina.jpg,1,pub
https://asset3.wheelmap.org/system/uploads/photo/000/129/527/gallery_ipad_retina.jpg,1,pub
https://accessibility-cloud.freetls.fastly.net/images/scale/place/4745230362/kwdiOPFVaRFXNl3kXD1mSzoM9n0qo50Lib09rEHpsos.jpeg?fitw=1200&fith=1200,1,theater
https://asset0.wheelmap.org/system/uploads/photo/000/129/518/gallery_ipad_retina.jpg,1,pub
https://asset2.wheelmap.org/system/uploads/photo/000/129/519/gallery_ipad_retina.jpg,1,pub
https://asset3.wheelmap.org/system/uploads/photo/000/127/858/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/127/859/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/000/442/gallery_ipad_retina.jpg,1,coffee
https://asset3.wheelmap.org/system/uploads/photo/000/055/622/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/055/608/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/055/595/gallery_ipad_retina.jpg,0,barber
https://asset1.wheelmap.org/system/uploads/photo/000/055/597/gallery_ipad_retina.jpg,0,brothel
https://asset3.wheelmap.org/system/uploads/photo/000/114/212/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/114/213/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/118/243/gallery_ipad_retina.jpg,0,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/118/244/gallery_ipad_retina.jpg,0,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/118/245/gallery_ipad_retina.jpg,0,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/118/246/gallery_ipad_retina.jpg,0,restaurant
https://asset0.wheelmap.org/system/uploads/photo/000/118/247/gallery_ipad_retina.jpg,0,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/118/248/gallery_ipad_retina.jpg,0,fastfood
https://asset1.wheelmap.org/system/uploads/photo/000/118/249/gallery_ipad_retina.jpg,0,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/118/250/gallery_ipad_retina.jpg,0,fastfood
https://asset2.wheelmap.org/system/uploads/photo/000/000/414/gallery_ipad_retina.jpg,0,barber
https://asset1.wheelmap.org/system/uploads/photo/000/078/474/gallery_ipad_retina.jpg,1,coffee
https://asset2.wheelmap.org/system/uploads/photo/000/114/227/gallery_ipad_retina.jpg,0,deli
https://asset1.wheelmap.org/system/uploads/photo/000/114/228/gallery_ipad_retina.jpg,0,deli
https://asset1.wheelmap.org/system/uploads/photo/000/114/224/gallery_ipad_retina.jpg,1,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/114/225/gallery_ipad_retina.jpg,1,fastfood
https://asset0.wheelmap.org/system/uploads/photo/000/114/226/gallery_ipad_retina.jpg,1,fastfood
https://asset2.wheelmap.org/system/uploads/photo/000/000/050/gallery_ipad_retina.jpg,1,pub
https://asset0.wheelmap.org/system/uploads/photo/000/000/051/gallery_ipad_retina.jpg,1,pub
https://asset1.wheelmap.org/system/uploads/photo/000/141/051/gallery_ipad_retina.jpg,1,communitycentre
https://asset1.wheelmap.org/system/uploads/photo/000/058/206/gallery_ipad_retina.jpg,1,supermarket
https://asset1.wheelmap.org/system/uploads/photo/000/117/280/gallery_ipad_retina.jpg,1,department_store
https://asset3.wheelmap.org/system/uploads/photo/000/117/281/gallery_ipad_retina.jpg,1,department_store
https://asset0.wheelmap.org/system/uploads/photo/000/117/282/gallery_ipad_retina.jpg,1,department_store
https://asset2.wheelmap.org/system/uploads/photo/000/117/283/gallery_ipad_retina.jpg,1,department_store
https://asset0.wheelmap.org/system/uploads/photo/000/117/267/gallery_ipad_retina.jpg,0,fastfood
https://asset3.wheelmap.org/system/uploads/photo/000/117/268/gallery_ipad_retina.jpg,0,fastfood
https://asset1.wheelmap.org/system/uploads/photo/000/117/269/gallery_ipad_retina.jpg,0,fastfood
https://accessibility-cloud.freetls.fastly.net/images/scale/place/-53190801/hG5sWyFqKNAWeSoYcZHfq743NB2D0HxQd7O_4v91erC.jpeg?fitw=1200&fith=1200,1,supermarket
https://asset3.wheelmap.org/system/uploads/photo/000/055/788/gallery_ipad_retina.jpg,1,hostel
https://asset1.wheelmap.org/system/uploads/photo/000/055/789/gallery_ipad_retina.jpg,1,hostel
https://asset3.wheelmap.org/system/uploads/photo/000/055/790/gallery_ipad_retina.jpg,1,hostel
https://asset1.wheelmap.org/system/uploads/photo/000/055/791/gallery_ipad_retina.jpg,1,hostel
https://asset2.wheelmap.org/system/uploads/photo/000/055/792/gallery_ipad_retina.jpg,1,hostel
https://asset0.wheelmap.org/system/uploads/photo/000/055/793/gallery_ipad_retina.jpg,1,hostel
https://asset0.wheelmap.org/system/uploads/photo/000/055/794/gallery_ipad_retina.jpg,1,hostel
https://asset3.wheelmap.org/system/uploads/photo/000/139/106/gallery_ipad_retina.jpg,1,hostel
https://asset1.wheelmap.org/system/uploads/photo/000/139/107/gallery_ipad_retina.jpg,1,hostel
https://asset2.wheelmap.org/system/uploads/photo/000/141/167/gallery_ipad_retina.jpg,1,hostel
https://asset1.wheelmap.org/system/uploads/photo/000/141/168/gallery_ipad_retina.jpg,1,hostel
https://asset3.wheelmap.org/system/uploads/photo/000/141/169/gallery_ipad_retina.jpg,1,hostel
https://asset1.wheelmap.org/system/uploads/photo/000/141/170/gallery_ipad_retina.jpg,1,hostel
https://asset3.wheelmap.org/system/uploads/photo/000/141/171/gallery_ipad_retina.jpg,1,hostel
https://asset0.wheelmap.org/system/uploads/photo/000/141/172/gallery_ipad_retina.jpg,1,hostel
https://asset2.wheelmap.org/system/uploads/photo/000/141/173/gallery_ipad_retina.jpg,1,hostel
https://asset2.wheelmap.org/system/uploads/photo/000/141/174/gallery_ipad_retina.jpg,1,hostel
https://asset0.wheelmap.org/system/uploads/photo/000/141/175/gallery_ipad_retina.jpg,1,hostel
https://asset2.wheelmap.org/system/uploads/photo/000/139/311/gallery_ipad_retina.jpg,1,place_of_worship
https://asset1.wheelmap.org/system/uploads/photo/000/139/312/gallery_ipad_retina.jpg,1,place_of_worship
https://asset3.wheelmap.org/system/uploads/photo/000/139/313/gallery_ipad_retina.jpg,1,place_of_worship
https://asset2.wheelmap.org/system/uploads/photo/000/108/855/gallery_ipad_retina.jpg,1,hotel
https://asset1.wheelmap.org/system/uploads/photo/000/108/856/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/056/046/gallery_ipad_retina.jpg,1,supermarket
https://asset0.wheelmap.org/system/uploads/photo/000/129/496/gallery_ipad_retina.jpg,0,pub
https://asset2.wheelmap.org/system/uploads/photo/000/129/497/gallery_ipad_retina.jpg,0,pub
https://asset1.wheelmap.org/system/uploads/photo/000/129/498/gallery_ipad_retina.jpg,0,pub
https://asset3.wheelmap.org/system/uploads/photo/000/125/933/gallery_ipad_retina.jpg,0,beautysalon
https://asset3.wheelmap.org/system/uploads/photo/000/125/934/gallery_ipad_retina.jpg,0,beautysalon
https://asset0.wheelmap.org/system/uploads/photo/000/104/669/gallery_ipad_retina.jpg,1,hotel
https://asset2.wheelmap.org/system/uploads/photo/000/104/670/gallery_ipad_retina.jpg,1,hotel
https://asset3.wheelmap.org/system/uploads/photo/000/074/392/gallery_ipad_retina.jpg,0,pharmacy
https://asset0.wheelmap.org/system/uploads/photo/000/075/047/gallery_ipad_retina.jpg,1,laundry
https://accessibility-cloud.freetls.fastly.net/images/scale/place/6401352846/ftTuHgvXNkdk5UHerELf321dUKYWNUJfMvx_mH3Rz5A.jpeg?fitw=1200&fith=1200,1,fastfood
https://asset1.wheelmap.org/system/uploads/photo/000/118/708/gallery_ipad_retina.jpg,0,beautysalon
https://asset3.wheelmap.org/system/uploads/photo/000/118/709/gallery_ipad_retina.jpg,0,beautysalon
https://asset0.wheelmap.org/system/uploads/photo/000/118/701/gallery_ipad_retina.jpg,0,beautysalon
https://asset3.wheelmap.org/system/uploads/photo/000/118/702/gallery_ipad_retina.jpg,0,beautysalon
https://asset1.wheelmap.org/system/uploads/photo/000/118/703/gallery_ipad_retina.jpg,0,beautysalon
https://asset1.wheelmap.org/system/uploads/photo/000/078/514/gallery_ipad_retina.jpg,1,coffee
https://asset3.wheelmap.org/system/uploads/photo/000/118/716/gallery_ipad_retina.jpg,0,barber
https://asset1.wheelmap.org/system/uploads/photo/000/118/717/gallery_ipad_retina.jpg,0,barber
https://asset2.wheelmap.org/system/uploads/photo/000/118/558/gallery_ipad_retina.jpg,0,bread
https://asset0.wheelmap.org/system/uploads/photo/000/118/559/gallery_ipad_retina.jpg,0,bread
https://asset3.wheelmap.org/system/uploads/photo/000/127/863/gallery_ipad_retina.jpg,1,restaurant
https://asset3.wheelmap.org/system/uploads/photo/000/127/864/gallery_ipad_retina.jpg,1,restaurant
https://asset1.wheelmap.org/system/uploads/photo/000/127/865/gallery_ipad_retina.jpg,1,restaurant
https://asset2.wheelmap.org/system/uploads/photo/000/127/866/gallery_ipad_retina.jpg,1,restaurant
